"Name","distinguishedName","Version","ModifiedDate","SDDL"
"Intellimirror-Group","CN=Intellimirror-Group,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;CCDC;;;CO)(A;;RPLCLORC;;;AU)"
"Intellimirror-SCP","CN=Intellimirror-SCP,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Inter-Site-Transport","CN=Inter-Site-Transport,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Inter-Site-Transport-Container","CN=Inter-Site-Transport-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Ipsec-Base","CN=Ipsec-Base,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:"
"Ipsec-Filter","CN=Ipsec-Filter,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:"
"Ipsec-ISAKMP-Policy","CN=Ipsec-ISAKMP-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:"
"Ipsec-Negotiation-Policy","CN=Ipsec-Negotiation-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:"
"Ipsec-NFA","CN=Ipsec-NFA,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:"
"Ipsec-Policy","CN=Ipsec-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:"
"Leaf","CN=Leaf,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Licensing-Site-Settings","CN=Licensing-Site-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Link-Track-Object-Move-Table","CN=Link-Track-Object-Move-Table,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Link-Track-OMT-Entry","CN=Link-Track-OMT-Entry,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Link-Track-Vol-Entry","CN=Link-Track-Vol-Entry,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"Link-Track-Volume-Table","CN=Link-Track-Volume-Table,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Locality","CN=Locality,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Lost-And-Found","CN=Lost-And-Found,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Mail-Recipient","CN=Mail-Recipient,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Meeting","CN=Meeting,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-COM-Partition","CN=ms-COM-Partition,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-COM-PartitionSet","CN=ms-COM-PartitionSet,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-App-Configuration","CN=ms-DS-App-Configuration,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-App-Data","CN=ms-DS-App-Data,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DS-Az-Admin-Manager","CN=ms-DS-Az-Admin-Manager,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Az-Application","CN=ms-DS-Az-Application,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Az-Operation","CN=ms-DS-Az-Operation,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Az-Role","CN=ms-DS-Az-Role,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Az-Scope","CN=ms-DS-Az-Scope,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Az-Task","CN=ms-DS-Az-Task,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"ms-DS-Optional-Feature","CN=ms-DS-Optional-Feature,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;EA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DS-Password-Settings","CN=ms-DS-Password-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Password-Settings-Container","CN=ms-DS-Password-Settings-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"ms-DS-Quota-Container","CN=ms-DS-Quota-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPLCLORC;;;BA)(OA;;CR;4ecc03fe-ffc0-4947-b630-eb672a8a9dbc;;WD)"
"ms-DS-Quota-Control","CN=ms-DS-Quota-Control,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPLCLORC;;;BA)"
"ms-DS-Managed-Service-Account","CN=ms-DS-Managed-Service-Account,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCRLCLORCSDDT;;;CO)(OA;;WP;4c164200-20c0-11d0-a768-00aa006e0529;;CO)(OA;;SW;72e39547-7b18-11d1-adef-00c04fd8d5cd;;CO)(OA;;SW;f3a64788-5306-11d1-a9c5-0000f80367c1;;CO)(OA;;WP;3e0abfd0-126a-11d0-a060-00aa006c33ed;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;5f202010-79a5-11d0-9020-00c04fc2d4cf;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;bf967950-0de6-11d0-a285-00aa003049e2;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;WP;bf967953-0de6-11d0-a285-00aa003049e2;bf967a86-0de6-11d0-a285-00aa003049e2;CO)(OA;;SW;f3a64788-5306-11d1-a9c5-0000f80367c1;;PS)(OA;;RPWP;77B5B886-944A-11d1-AEBD-0000F80367C1;;PS)(OA;;SW;72e39547-7b18-11d1-adef-00c04fd8d5cd;;PS)(A;;RPLCLORC;;;AU)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;WD)(OA;;RPWP;bf967a7f-0de6-11d0-a285-00aa003049e2;;CA)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)(OA;;RP;b7c69e6d-2cc7-11d2-854e-00a0c983f608;;ED)"
"ms-Exch-Configuration-Container","CN=ms-Exch-Configuration-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-DFSR-LocalSettings","CN=ms-DFSR-LocalSettings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-Subscriber","CN=ms-DFSR-Subscriber,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-Subscription","CN=ms-DFSR-Subscription,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-GlobalSettings","CN=ms-DFSR-GlobalSettings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-ReplicationGroup","CN=ms-DFSR-ReplicationGroup,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-Content","CN=ms-DFSR-Content,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-ContentSet","CN=ms-DFSR-ContentSet,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-Topology","CN=ms-DFSR-Topology,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-Member","CN=ms-DFSR-Member,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-DFSR-Connection","CN=ms-DFSR-Connection,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-ieee-80211-Policy","CN=ms-ieee-80211-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Imaging-PSPs","CN=ms-Imaging-PSPs,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Imaging-PostScanProcess","CN=ms-Imaging-PostScanProcess,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-Print-ConnectionPolicy","CN=ms-Print-ConnectionPolicy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-PKI-Enterprise-Oid","CN=ms-PKI-Enterprise-Oid,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-PKI-Key-Recovery-Agent","CN=ms-PKI-Key-Recovery-Agent,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-SQLServer","CN=MS-SQL-SQLServer,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-OLAPServer","CN=MS-SQL-OLAPServer,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-SQLRepository","CN=MS-SQL-SQLRepository,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-SQLPublication","CN=MS-SQL-SQLPublication,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-SQLDatabase","CN=MS-SQL-SQLDatabase,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-OLAPDatabase","CN=MS-SQL-OLAPDatabase,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MS-SQL-OLAPCube","CN=MS-SQL-OLAPCube,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-TAPI-Rt-Conference","CN=ms-TAPI-Rt-Conference,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-TAPI-Rt-Person","CN=ms-TAPI-Rt-Person,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-IntRangeParam","CN=ms-WMI-IntRangeParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-IntSetParam","CN=ms-WMI-IntSetParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCCDCLCLODTRC;;;AU)"
"ms-WMI-MergeablePolicyTemplate","CN=ms-WMI-MergeablePolicyTemplate,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCCDCLCLODTRC;;;AU)"
"ms-WMI-ObjectEncoding","CN=ms-WMI-ObjectEncoding,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-PolicyTemplate","CN=ms-WMI-PolicyTemplate,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSW;;;DA)(A;;CC;;;PA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-WMI-PolicyType","CN=ms-WMI-PolicyType,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSW;;;DA)(A;;CC;;;PA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-WMI-RangeParam","CN=ms-WMI-RangeParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCCDCLCLODTRC;;;AU)"
"ms-WMI-RealRangeParam","CN=ms-WMI-RealRangeParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-Rule","CN=ms-WMI-Rule,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-ShadowObject","CN=ms-WMI-ShadowObject,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-SimplePolicyTemplate","CN=ms-WMI-SimplePolicyTemplate,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCCDCLCLODTRC;;;AU)"
"ms-WMI-Som","CN=ms-WMI-Som,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSW;;;DA)(A;;CC;;;PA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"ms-WMI-StringSetParam","CN=ms-WMI-StringSetParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCCDCLCLODTRC;;;AU)"
"ms-WMI-UintRangeParam","CN=ms-WMI-UintRangeParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-UintSetParam","CN=ms-WMI-UintSetParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPCCDCLCLODTRC;;;AU)"
"ms-WMI-UnknownRangeParam","CN=ms-WMI-UnknownRangeParam,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-WMI-WMIGPO","CN=ms-WMI-WMIGPO,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSW;;;DA)(A;;CC;;;PA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"MSMQ-Configuration","CN=MSMQ-Configuration,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
